Date,SUN.AX,WBC.AX,CBA.AX,BWP.AX,GPT.AX,MGR.AX,CPU.AX,XRO.AX,WTC.AX,STO.AX,VEA.AX,WDS.AX,SHL.AX,FPH.AX,CSL.AX,TWE.AX,GNC.AX,WOW.AX
2021-04-16 00:00:00+10:00,-0.47619229271297575,-0.11834590214617118,0.3535556084794542,0.4842610259641879,1.476796941803742,0.39215649608829606,0.9234851235612183,1.4758616480334052,-0.34055917321927426,0.5625873572699366,-1.9230538306782623,-0.5782709415227828,-0.41829761105916674,0.6538109249487276,0.11907249273256097,-0.38647512103648235,-1.4925358528601476,-0.5676483573133146
2021-04-19 00:00:00+10:00,-0.19138281774535315,-0.3144651023059395,0.39552320326633134,-1.9323653692280482,-2.5104677223654703,-1.162789623136002,-1.0498677809387538,-0.9242902106789331,1.040030998473281,-1.258743376048386,-1.666676516886802,-1.5833298365275112,-0.27932535265970326,0.5819602437755561,-0.5449091005555226,-0.6782882765791585,0.3780714758173175,-0.23747233446235447
2021-04-20 00:00:00+10:00,0.09623941171423549,-0.23715204644945415,-1.0711518226243646,0.0,-0.6507637513988355,-0.3921564960882956,-0.7999992370605477,0.5245489036306805,2.2193648461599635,0.0,1.7142897543630222,-1.0178107374668879,0.3064937648990025,-0.5133135932643015,-1.1423175254564546,0.882347411977112,-1.3333366030738454,-0.8809573692674204
2021-04-21 00:00:00+10:00,0.5813994320832246,0.24076832166408813,1.286611232536742,0.49382666628677235,0.21930326770443717,0.0,1.6494829413884873,0.796809289015973,-1.700900799874446,0.579709584060474,1.9886654622868913,0.08703419565743888,0.6197217484595223,0.16192080883443327,1.7505946431416908,0.09852260708401245,-0.39370041785203325,-0.42938971787211877
2021-04-22 00:00:00+10:00,-0.7692300638503217,0.3196161466696975,0.6435584247354663,0.7389214342651091,1.5350915030649945,1.968502089260175,0.4070584840460034,1.108908069730876,1.9775885908113526,1.0219003304516379,0.5570871296562047,1.6000027126736083,1.870980573167557,2.785779521732478,1.783448613996115,0.3944695391517024,-0.7843129921765994,1.5093395902952829
2021-04-23 00:00:00+10:00,0.6776349984628712,0.35956911753464926,0.5059556283896438,0.24449270590736852,-0.6437711148821466,-0.7662828249186346,-0.8873663082022942,0.34266118403081297,0.35841870670827397,0.8670511866767868,0.0,0.35211235089709725,0.5497546923239216,2.6531906400389764,-0.12058942290033157,0.3917745095716767,1.1857696335581849,-0.611766481011899
2021-04-26 00:00:00+10:00,-0.09624859048501469,-0.39714209792592264,-0.7799408894063506,-0.48543644373911576,0.4338390530862493,1.1718739086063448,-0.13840487441758542,-0.778477205254106,-0.8427884138309709,-1.005749587323482,1.1110855576415144,-0.2633949582196081,-0.38429697632625986,0.2811626282633933,-1.1818181818181928,-0.9775121069309408,1.1718739086063457,0.04777596482760157
2021-04-27 00:00:00+10:00,1.0679578120415405,-0.15981188345985814,0.37078857421875283,0.4878044241883072,0.4319650201332283,-0.7751930820906553,-0.9009016749243561,-2.1113878776539656,-1.1419262180288074,0.579709584060474,0.0,0.21930327229093088,-0.2202588574603432,2.053515432314171,-1.2619546835277582,0.0,-0.1934280219393037,0.45794636583220405
2021-04-28 00:00:00+10:00,0.3827747615608878,0.5564363692269023,0.782032098688617,1.6908254569775985,0.4273500354723975,0.7633671839197468,-1.2474033358905616,2.6931039442320404,2.019540444550152,0.4291875649596863,1.0666917790820352,0.8729845668770146,-0.6849315068493153,1.2777669525117175,1.6961310731689077,0.990103449496371,-1.3618618023832776,-1.4047626144607814
2021-04-29 00:00:00+10:00,0.37735811710867284,-0.4347774953360287,-0.662249982589658,-0.23753512568226326,-1.6842089201274644,-1.858734247312551,0.7713860793245739,2.0215809774055753,2.2561201376321454,-0.8438810359048974,2.879583101184403,-0.8528816905436316,1.1908066959503565,2.3402302323611828,0.7960799649890894,-0.780491253363253,0.19608292291833607,-2.949784047273129
2021-04-30 00:00:00+10:00,-0.8490580127263367,-0.8336680721279234,-0.8242346556371084,-1.4319795217220979,-1.702126105374522,1.5094324684347222,-1.9444426415878582,1.1142839704241072,-1.5350869985807785,-1.5514828088438612,-1.2626657567088544,-2.140410902979318,-2.1276562535281456,0.9303762789024542,-0.36011278517573386,-0.19879847371047674,-0.39062463620211546,-1.1817995910483674
2021-05-03 00:00:00+10:00,0.7619040352957562,2.022561167953221,0.2570646299330173,0.24095787505740537,0.4301071078780919,-1.1070099987999893,0.1433724590475535,-1.1931675011922949,-0.7096752043693331,-2.4320401290884828,1.5345305150018422,-1.4010494425848747,-0.16764842625355378,-1.200845119747254,-0.5688028598050513,-0.7976107032623853,0.0,-1.3906392114871937
2021-05-04 00:00:00+10:00,0.7540049603649842,-1.478390455100771,0.5670385734847923,0.2381006984756448,-0.854700070944818,0.7380066658666676,-0.7890936871478771,1.2964968742806169,-0.8259002187622372,0.0,-1.9801869110515342,0.26316392674911787,0.0,0.21368593744851244,0.448144983362272,2.189045205278241,2.5490218994481415,0.40940800678486217
2021-05-05 00:00:00+10:00,1.308414446900531,-0.7645289147784162,0.22700149132351485,0.9501178501326918,0.8695644061371367,1.8382335217044712,1.8799727427052886,1.2527612280570568,-0.4406751212427177,0.0,-0.7575831018823684,-0.17384143906757743,-0.0852722542258319,-0.2801997371754208,0.893892204200734,0.6862681100103605,2.8957548327861926,0.9230778112956981
